Game Title,Game ID,Year,Average Rating,Number of Voters,Weight,Weight Votes,Owned,Type,Player Count,Best %,Best Votes,Recommended %,Recommended Votes,Not Recommended %,Not Recommended Votes,Vote Count
Tramways,166571,2016,7.38259,1569,3.79,75,Owned,Base Game,2,11.1,4,63.9,23,25.0,9,36
Tramways,166571,2016,7.38259,1569,3.79,75,Owned,Base Game,3,62.2,23,32.4,12,5.4,2,37
Tramways,166571,2016,7.38259,1569,3.79,75,Owned,Base Game,4,54.5,18,42.4,14,3.0,1,33
Tramways,166571,2016,7.38259,1569,3.79,75,Owned,Base Game,5,7.1,2,50.0,14,42.9,12,28
Tramways: Grand Station,234220,2017,7.45167,30,3.0,1,Owned,Expansion,1,0,0,0,0,0,0,0
Tramways: Grand Station,234220,2017,7.45167,30,3.0,1,Owned,Expansion,2,0,0,0,0,0,0,0
Tramways: Grand Station,234220,2017,7.45167,30,3.0,1,Owned,Expansion,3,0,0,0,0,0,0,0
Tramways: Grand Station,234220,2017,7.45167,30,3.0,1,Owned,Expansion,4,0,0,0,0,0,0,0
Tramways: Grand Station,234220,2017,7.45167,30,3.0,1,Owned,Expansion,5,0,0,0,0,0,0,0
Tramways: Paris / New York,218334,2017,7.47529,70,0.0,0,Owned,Expansion,1,0,0,0,0,0,0,0
Tramways: Paris / New York,218334,2017,7.47529,70,0.0,0,Owned,Expansion,2,0.0,0,100.0,2,0.0,0,2
Tramways: Paris / New York,218334,2017,7.47529,70,0.0,0,Owned,Expansion,3,50.0,1,0.0,0,50.0,1,2
Tramways: Paris / New York,218334,2017,7.47529,70,0.0,0,Owned,Expansion,4,100.0,2,0.0,0,0.0,0,2
Tramways: Paris / New York,218334,2017,7.47529,70,0.0,0,Owned,Expansion,5,0.0,0,50.0,1,50.0,1,2
Tramways: the Heart of Commerce,234222,2017,7.61964,28,3.0,1,Owned,Expansion,1,0,0,0,0,0,0,0
Tramways: the Heart of Commerce,234222,2017,7.61964,28,3.0,1,Owned,Expansion,2,0,0,0,0,0,0,0
Tramways: the Heart of Commerce,234222,2017,7.61964,28,3.0,1,Owned,Expansion,3,0,0,0,0,0,0,0
Tramways: the Heart of Commerce,234222,2017,7.61964,28,3.0,1,Owned,Expansion,4,0,0,0,0,0,0,0
Tramways: the Heart of Commerce,234222,2017,7.61964,28,3.0,1,Owned,Expansion,5,0,0,0,0,0,0,0
Triumph & Tragedy: European Balance of Power 1936-1945,130960,2015,8.15836,2295,3.39,175,Owned,Base Game,1,0.0,0,15.3,9,84.7,50,59
Triumph & Tragedy: European Balance of Power 1936-1945,130960,2015,8.15836,2295,3.39,175,Owned,Base Game,2,7.9,5,25.4,16,66.7,42,63
Triumph & Tragedy: European Balance of Power 1936-1945,130960,2015,8.15836,2295,3.39,175,Owned,Base Game,3,93.5,86,4.3,4,2.2,2,92
Twilight Imperium: Fourth Edition,233078,2017,8.6058,23036,4.32,1115,Owned,Base Game,1,0.0,0,1.0,4,99.0,384,388
Twilight Imperium: Fourth Edition,233078,2017,8.6058,23036,4.32,1115,Owned,Base Game,2,0.0,0,4.1,16,95.9,376,392
Twilight Imperium: Fourth Edition,233078,2017,8.6058,23036,4.32,1115,Owned,Base Game,3,4.5,19,52.9,225,42.6,181,425
Twilight Imperium: Fourth Edition,233078,2017,8.6058,23036,4.32,1115,Owned,Base Game,4,31.4,146,54.0,251,14.6,68,465
Twilight Imperium: Fourth Edition,233078,2017,8.6058,23036,4.32,1115,Owned,Base Game,5,20.8,95,69.5,317,9.6,44,456
Twilight Imperium: Fourth Edition,233078,2017,8.6058,23036,4.32,1115,Owned,Base Game,6,78.9,385,16.2,79,4.9,24,488
Twilight Struggle,12333,2005,8.2476,48208,3.61,3904,Owned,Base Game,1,1.7,11,5.5,36,92.8,603,650
Twilight Struggle,12333,2005,8.2476,48208,3.61,3904,Owned,Base Game,2,93.8,821,5.5,48,0.7,6,875
Unconditional Surrender! World War 2 in Europe,61487,2014,8.07766,999,3.76,108,Owned,Base Game,1,17.9,7,76.9,30,5.1,2,39
Unconditional Surrender! World War 2 in Europe,61487,2014,8.07766,999,3.76,108,Owned,Base Game,2,76.3,29,23.7,9,0.0,0,38
Unconditional Surrender! World War 2 in Europe,61487,2014,8.07766,999,3.76,108,Owned,Base Game,3,30.0,9,60.0,18,10.0,3,30
Verdun 1916: Steel Inferno,289247,2020,8.28762,323,2.47,15,Owned,Base Game,1,0.0,0,77.8,7,22.2,2,9
Verdun 1916: Steel Inferno,289247,2020,8.28762,323,2.47,15,Owned,Base Game,2,100.0,9,0.0,0,0.0,0,9
Versailles 1919,253506,2020,7.50827,878,2.95,58,Owned,Base Game,1,0.0,0,50.0,12,50.0,12,24
Versailles 1919,253506,2020,7.50827,878,2.95,58,Owned,Base Game,2,3.7,1,44.4,12,51.9,14,27
Versailles 1919,253506,2020,7.50827,878,2.95,58,Owned,Base Game,3,39.1,9,56.5,13,4.3,1,23
Versailles 1919,253506,2020,7.50827,878,2.95,58,Owned,Base Game,4,93.1,27,6.9,2,0.0,0,29
"A Victory Denied: Crisis at Smolensk, July-September, 1941",31954,2009,7.29583,420,2.55,47,Owned,Base Game,1,0.0,0,100.0,6,0.0,0,6
"A Victory Denied: Crisis at Smolensk, July-September, 1941",31954,2009,7.29583,420,2.55,47,Owned,Base Game,2,80.0,8,20.0,2,0.0,0,10
Vinhos: Deluxe Edition,175640,2016,8.10045,6669,4.01,357,Owned,Base Game,1,3.8,3,60.3,47,35.9,28,78
Vinhos: Deluxe Edition,175640,2016,8.10045,6669,4.01,357,Owned,Base Game,2,7.1,7,80.8,80,12.1,12,99
Vinhos: Deluxe Edition,175640,2016,8.10045,6669,4.01,357,Owned,Base Game,3,42.9,42,55.1,54,2.0,2,98
Vinhos: Deluxe Edition,175640,2016,8.10045,6669,4.01,357,Owned,Base Game,4,73.5,72,25.5,25,1.0,1,98
Viticulture Essential Edition,183394,2015,7.99521,47601,2.89,1400,Owned,Base Game,1,6.7,33,66.0,324,27.3,134,491
Viticulture Essential Edition,183394,2015,7.99521,47601,2.89,1400,Owned,Base Game,2,20.9,132,68.1,431,11.1,70,633
Viticulture Essential Edition,183394,2015,7.99521,47601,2.89,1400,Owned,Base Game,3,60.6,366,38.1,230,1.3,8,604
Viticulture Essential Edition,183394,2015,7.99521,47601,2.89,1400,Owned,Base Game,4,69.3,419,27.9,169,2.8,17,605
Viticulture Essential Edition,183394,2015,7.99521,47601,2.89,1400,Owned,Base Game,5,16.8,83,58.0,286,25.2,124,493
Viticulture Essential Edition,183394,2015,7.99521,47601,2.89,1400,Owned,Base Game,6,4.2,20,45.1,215,50.7,242,477
Viticulture: Tuscany Essential Edition,202174,2016,8.559,9941,3.26,261,Owned,Expansion,1,5.9,6,63.7,65,30.4,31,102
Viticulture: Tuscany Essential Edition,202174,2016,8.559,9941,3.26,261,Owned,Expansion,2,17.5,22,71.4,90,11.1,14,126
Viticulture: Tuscany Essential Edition,202174,2016,8.559,9941,3.26,261,Owned,Expansion,3,43.2,51,55.1,65,1.7,2,118
Viticulture: Tuscany Essential Edition,202174,2016,8.559,9941,3.26,261,Owned,Expansion,4,71.9,92,24.2,31,3.9,5,128
Viticulture: Tuscany Essential Edition,202174,2016,8.559,9941,3.26,261,Owned,Expansion,5,23.9,27,58.4,66,17.7,20,113
Viticulture: Tuscany Essential Edition,202174,2016,8.559,9941,3.26,261,Owned,Expansion,6,10.3,11,54.2,58,35.5,38,107
Wabash Cannonball,31730,2007,7.25041,8280,2.78,626,Owned,Base Game,1,0.0,0,0.0,0,100.0,116,116
Wabash Cannonball,31730,2007,7.25041,8280,2.78,626,Owned,Base Game,2,1.9,3,21.3,33,76.8,119,155
Wabash Cannonball,31730,2007,7.25041,8280,2.78,626,Owned,Base Game,3,21.9,41,67.9,127,10.2,19,187
Wabash Cannonball,31730,2007,7.25041,8280,2.78,626,Owned,Base Game,4,71.0,137,27.5,53,1.6,3,193
Wabash Cannonball,31730,2007,7.25041,8280,2.78,626,Owned,Base Game,5,19.9,34,58.5,100,21.6,37,171
Wabash Cannonball,31730,2007,7.25041,8280,2.78,626,Owned,Base Game,6,10.8,16,23.0,34,66.2,98,148
War of the Ring: Second Edition,115746,2011,8.53601,20753,4.22,1159,Owned,Base Game,1,0.3,1,10.5,34,89.2,288,323
War of the Ring: Second Edition,115746,2011,8.53601,20753,4.22,1159,Owned,Base Game,2,93.1,445,6.3,30,0.6,3,478
War of the Ring: Second Edition,115746,2011,8.53601,20753,4.22,1159,Owned,Base Game,3,2.8,10,22.2,78,74.9,263,351
War of the Ring: Second Edition,115746,2011,8.53601,20753,4.22,1159,Owned,Base Game,4,9.9,36,35.3,129,54.8,200,365
A War of Whispers,253499,2019,7.32739,4031,2.57,110,Owned,Base Game,1,0.0,0,1.7,1,98.3,57,58
A War of Whispers,253499,2019,7.32739,4031,2.57,110,Owned,Base Game,2,8.5,5,54.2,32,37.3,22,59
A War of Whispers,253499,2019,7.32739,4031,2.57,110,Owned,Base Game,3,28.1,18,67.2,43,4.7,3,64
A War of Whispers,253499,2019,7.32739,4031,2.57,110,Owned,Base Game,4,75.8,50,21.2,14,3.0,2,66
Washington's War,38996,2010,7.60649,2581,2.88,267,Owned,Base Game,1,0.0,0,28.1,9,71.9,23,32
Washington's War,38996,2010,7.60649,2581,2.88,267,Owned,Base Game,2,92.9,39,7.1,3,0.0,0,42
Wavelength,262543,2019,7.28202,12721,1.12,204,Owned,Base Game,1,1.0,1,0.0,0,99.0,99,100
Wavelength,262543,2019,7.28202,12721,1.12,204,Owned,Base Game,2,8.1,9,28.8,32,63.1,70,111
Wavelength,262543,2019,7.28202,12721,1.12,204,Owned,Base Game,3,3.8,4,27.9,29,68.3,71,104
Wavelength,262543,2019,7.28202,12721,1.12,204,Owned,Base Game,4,29.4,32,56.0,61,14.7,16,109
Wavelength,262543,2019,7.28202,12721,1.12,204,Owned,Base Game,5,11.4,12,63.8,67,24.8,26,105
Wavelength,262543,2019,7.28202,12721,1.12,204,Owned,Base Game,6,77.4,89,21.7,25,0.9,1,115
Wavelength,262543,2019,7.28202,12721,1.12,204,Owned,Base Game,7,11.3,12,76.4,81,12.3,13,106
Wavelength,262543,2019,7.28202,12721,1.12,204,Owned,Base Game,8,77.3,85,18.2,20,4.5,5,110
Wavelength,262543,2019,7.28202,12721,1.12,204,Owned,Base Game,9,6.0,6,75.0,75,19.0,19,100
Wavelength,262543,2019,7.28202,12721,1.12,204,Owned,Base Game,10,26.0,27,60.6,63,13.5,14,104
Wavelength,262543,2019,7.28202,12721,1.12,204,Owned,Base Game,11,5.3,5,56.8,54,37.9,36,95
Wavelength,262543,2019,7.28202,12721,1.12,204,Owned,Base Game,12,13.4,13,55.7,54,30.9,30,97
Weather Machine,237179,2022,7.82758,2956,4.58,426,Owned,Base Game,1,13.0,13,48.0,48,39.0,39,100
Weather Machine,237179,2022,7.82758,2956,4.58,426,Owned,Base Game,2,9.2,12,60.3,79,30.5,40,131
Weather Machine,237179,2022,7.82758,2956,4.58,426,Owned,Base Game,3,60.0,81,35.6,48,4.4,6,135
Weather Machine,237179,2022,7.82758,2956,4.58,426,Owned,Base Game,4,41.7,50,43.3,52,15.0,18,120
Welcome to Centerville,178302,2017,6.92659,734,2.5,40,Owned,Base Game,1,0.0,0,0.0,0,100.0,9,9
Welcome to Centerville,178302,2017,6.92659,734,2.5,40,Owned,Base Game,2,8.3,1,66.7,8,25.0,3,12
Welcome to Centerville,178302,2017,6.92659,734,2.5,40,Owned,Base Game,3,63.2,12,31.6,6,5.3,1,19
Welcome to Centerville,178302,2017,6.92659,734,2.5,40,Owned,Base Game,4,72.2,13,16.7,3,11.1,2,18
Wildcatters,146910,2013,7.60278,1430,3.94,82,Owned,Base Game,1,0.0,0,0.0,0,100.0,25,25
Wildcatters,146910,2013,7.60278,1430,3.94,82,Owned,Base Game,2,0.0,0,10.0,3,90.0,27,30
Wildcatters,146910,2013,7.60278,1430,3.94,82,Owned,Base Game,3,0.0,0,34.4,11,65.6,21,32
Wildcatters,146910,2013,7.60278,1430,3.94,82,Owned,Base Game,4,97.5,39,2.5,1,0.0,0,40
Wilderness War,1822,2001,7.70429,1896,3.3,226,Owned,Base Game,1,0.0,0,43.3,13,56.7,17,30
Wilderness War,1822,2001,7.70429,1896,3.3,226,Owned,Base Game,2,94.4,34,5.6,2,0.0,0,36
Wingspan,266192,2019,8.05871,89871,2.46,2963,Owned,Base Game,1,9.0,98,63.9,698,27.2,297,1093
Wingspan,266192,2019,8.05871,89871,2.46,2963,Owned,Base Game,2,33.1,507,61.2,936,5.7,87,1530
Wingspan,266192,2019,8.05871,89871,2.46,2963,Owned,Base Game,3,65.7,987,33.2,499,1.1,17,1503
Wingspan,266192,2019,8.05871,89871,2.46,2963,Owned,Base Game,4,33.1,466,54.4,766,12.5,176,1408
Wingspan,266192,2019,8.05871,89871,2.46,2963,Owned,Base Game,5,3.9,46,38.6,459,57.6,685,1190
Wingspan: European Expansion,290448,2019,8.35639,14397,2.43,209,Owned,Expansion,1,2.9,2,70.6,48,26.5,18,68
Wingspan: European Expansion,290448,2019,8.35639,14397,2.43,209,Owned,Expansion,2,31.3,26,66.3,55,2.4,2,83
Wingspan: European Expansion,290448,2019,8.35639,14397,2.43,209,Owned,Expansion,3,72.6,61,26.2,22,1.2,1,84
Wingspan: European Expansion,290448,2019,8.35639,14397,2.43,209,Owned,Expansion,4,39.5,30,52.6,40,7.9,6,76
Wingspan: European Expansion,290448,2019,8.35639,14397,2.43,209,Owned,Expansion,5,5.9,4,57.4,39,36.8,25,68
Wir sind das Volk!,165401,2014,7.7932,2536,3.72,194,Owned,Base Game,1,0.0,0,20.0,7,80.0,28,35
Wir sind das Volk!,165401,2014,7.7932,2536,3.72,194,Owned,Base Game,2,100.0,56,0.0,0,0.0,0,56
Yokohama,196340,2016,7.81198,11487,3.31,358,Owned,Base Game,1,0.0,0,2.1,2,97.9,93,95
Yokohama,196340,2016,7.81198,11487,3.31,358,Owned,Base Game,2,23.2,39,65.5,110,11.3,19,168
Yokohama,196340,2016,7.81198,11487,3.31,358,Owned,Base Game,3,72.2,122,26.0,44,1.8,3,169
Yokohama,196340,2016,7.81198,11487,3.31,358,Owned,Base Game,4,25.9,38,58.5,86,15.6,23,147
